pr_id,html_url,metric,original,optimized,delta,delta_pct
3093949496,https://github.com/microsoft/testfx/pull/5654,Avg.NLOC,5.0,10.466666666666669,5.466666666666667,109.33333333333331
3093949496,https://github.com/microsoft/testfx/pull/5654,AvgCCN,2.0,1.3333333333333337,-0.6666666666666665,-33.33333333333333
3093949496,https://github.com/microsoft/testfx/pull/5654,Fun Cnt,1.0,4.0,3.0,300.0
3093949496,https://github.com/microsoft/testfx/pull/5654,Avg.token,17.0,107.06666666666668,90.06666666666668,529.8039215686275
3093995006,https://github.com/microsoft/testfx/pull/5655,Total nloc,219.0,273.0,54.0,24.65753424657534
3093995006,https://github.com/microsoft/testfx/pull/5655,Avg.NLOC,23.11111111111111,26.4,3.288888888888888,14.230769230769228
3093995006,https://github.com/microsoft/testfx/pull/5655,AvgCCN,5.333333333333333,6.4,1.066666666666667,20.00000000000001
3093995006,https://github.com/microsoft/testfx/pull/5655,Fun Cnt,9.0,10.0,1.0,11.11111111111111
3093995006,https://github.com/microsoft/testfx/pull/5655,Avg.token,177.55555555555554,177.9,0.3444444444444627,0.1939924906132769
3173779555,https://github.com/faros-ai/airbyte-connectors/pull/2114,Total nloc,305.0,306.8,1.8000000000000114,0.5901639344262333
3173779555,https://github.com/faros-ai/airbyte-connectors/pull/2114,Avg.NLOC,7.331179138321995,7.652925170068028,0.3217460317460325,4.388735095343418
3173779555,https://github.com/faros-ai/airbyte-connectors/pull/2114,AvgCCN,1.4275888133030992,1.4679591836734691,0.0403703703703701,2.8278710223963426
3173779555,https://github.com/faros-ai/airbyte-connectors/pull/2114,Fun Cnt,20.8,21.0,0.1999999999999993,0.961538461538458
3173779555,https://github.com/faros-ai/airbyte-connectors/pull/2114,Avg.token,40.78250188964475,42.074285714285715,1.291783824640966,3.167495285444878
3219696751,https://github.com/dotnet/aspnetcore/pull/62661,Total nloc,274.0,274.0,0.0,0.0
3219696751,https://github.com/dotnet/aspnetcore/pull/62661,Avg.NLOC,15.533333333333331,15.533333333333331,0.0,0.0
3219696751,https://github.com/dotnet/aspnetcore/pull/62661,AvgCCN,3.1333333333333333,3.1333333333333333,0.0,0.0
3219696751,https://github.com/dotnet/aspnetcore/pull/62661,Fun Cnt,15.0,15.0,0.0,0.0
3219696751,https://github.com/dotnet/aspnetcore/pull/62661,Avg.token,93.93333333333334,93.93333333333334,0.0,0.0
3241523087,https://github.com/doodlum/skyrim-community-shaders/pull/1281,Total nloc,345.1,351.5,6.399999999999977,1.8545349174152352
3241523087,https://github.com/doodlum/skyrim-community-shaders/pull/1281,Avg.NLOC,,21.721420059403073,,
3241523087,https://github.com/doodlum/skyrim-community-shaders/pull/1281,AvgCCN,,3.7652345938375342,,
3241523087,https://github.com/doodlum/skyrim-community-shaders/pull/1281,Fun Cnt,15.4,15.9,0.5,3.2467532467532463
