pr_id,html_url,metric,original,optimized,delta,delta_pct
2354104157,https://github.com/AFASSoftware/maquette/pull/193,AvgCCN,3.4761555392516508,3.6224747474747474,0.1463192082230966,4.209225006502336
2354104157,https://github.com/AFASSoftware/maquette/pull/193,Fun Cnt,38.0,35.5,-2.5,-6.578947368421052
2354104157,https://github.com/AFASSoftware/maquette/pull/193,Avg.token,82.29897285399854,83.77314814814815,1.4741752941496171,1.7912438552117285
2336649960,https://github.com/bitcoin/bitcoin/pull/31868,Total nloc,376.0,381.8571428571428,5.857142857142833,1.5577507598784128
2336649960,https://github.com/bitcoin/bitcoin/pull/31868,Avg.NLOC,25.511641658258203,24.86835862550148,-0.6432830327567203,-2.521527392763795
2336649960,https://github.com/bitcoin/bitcoin/pull/31868,AvgCCN,2.9825472772841195,2.9316849816849815,-0.050862295599138,-1.7053307414946584
2336649960,https://github.com/bitcoin/bitcoin/pull/31868,Fun Cnt,13.142857142857142,13.857142857142858,0.7142857142857153,5.43478260869566
2336649960,https://github.com/bitcoin/bitcoin/pull/31868,Avg.token,236.1947205676529,230.49971219256935,-5.695008375083546,-2.411149733320282
2336988355,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/4336,Total nloc,125.0,117.5,-7.5,-6.0
2336988355,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/4336,Avg.NLOC,15.277777777777777,12.929824561403509,-2.347953216374268,-15.368421052631575
2336988355,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/4336,AvgCCN,4.111111111111111,3.9210526315789473,-0.1900584795321633,-4.623044096728298
2336988355,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/4336,Fun Cnt,10.5,11.0,0.5,4.761904761904762
2336988355,https://github.com/beyond-all-reason/Beyond-All-Reason/pull/4336,Avg.token,75.05555555555554,65.71929824561403,-9.336257309941516,-12.439128910358797
2590261382,https://github.com/microsoft/vscode/pull/251382,Total nloc,137.0,140.0,3.0,2.18978102189781
2590261382,https://github.com/microsoft/vscode/pull/251382,Avg.NLOC,6.1,6.25,0.1500000000000003,2.459016393442629
2590261382,https://github.com/microsoft/vscode/pull/251382,AvgCCN,1.85,1.85,0.0,0.0
2590261382,https://github.com/microsoft/vscode/pull/251382,Fun Cnt,20.0,20.0,0.0,0.0
2590261382,https://github.com/microsoft/vscode/pull/251382,Avg.token,42.2,42.55,0.3499999999999943,0.8293838862559108
2269709704,https://github.com/microsoft/typescript-go/pull/218,Total nloc,107.33333333333331,129.66666666666666,22.33333333333333,20.807453416149063
2269709704,https://github.com/microsoft/typescript-go/pull/218,Avg.NLOC,10.077777777777778,10.47222222222222,0.3944444444444439,3.91400220507166
2269709704,https://github.com/microsoft/typescript-go/pull/218,AvgCCN,2.155555555555555,2.138888888888889,-0.0166666666666666,-0.773195876288657
2269709704,https://github.com/microsoft/typescript-go/pull/218,Fun Cnt,8.333333333333334,9.333333333333334,1.0,12.0
2269709704,https://github.com/microsoft/typescript-go/pull/218,Avg.token,66.96111111111111,67.44444444444444,0.4833333333333343,0.7218119970131932
2369320781,https://github.com/microsoft/typescript-go/pull/405,Total nloc,302.0,307.0,5.0,1.6556291390728477
2369320781,https://github.com/microsoft/typescript-go/pull/405,Avg.NLOC,12.83660130718954,12.801307189542484,-0.0352941176470587,-0.274949083503054
2369320781,https://github.com/microsoft/typescript-go/pull/405,AvgCCN,3.8357843137254903,3.844281045751634,0.0084967320261437,0.2215122470713517
2369320781,https://github.com/microsoft/typescript-go/pull/405,Fun Cnt,15.666666666666666,15.333333333333334,-0.3333333333333321,-2.127659574468078
2369320781,https://github.com/microsoft/typescript-go/pull/405,Avg.token,88.45996732026144,88.96503267973856,0.5050653594771148,0.5709535903948174
2555753483,https://github.com/dotnet/msbuild/pull/11934,Total nloc,154.0,160.0,6.0,3.896103896103896
2555753483,https://github.com/dotnet/msbuild/pull/11934,Avg.NLOC,20.333333333333332,21.333333333333332,1.0,4.918032786885247
